dt,passenger_ivr_entrance_count,driver_ivr_entrance_count,finish_ord_cnt,finish_dri_cnt,finish_pas_cnt,act_dri_cnt,act_pas_cnt,avg_strive_suc_assign_orders,sum_strive_suc_assign_orders,avg_finish_assign_count,sum_finish_assign_count,avg_finish_orders,sum_finish_orders,avg_charge_time_length,sum_charge_time_length,avg_server_time_length,sum_server_time_length,avg_wait_time_length,sum_wait_time_length,avg_dri_cancel_ord_cnt,sum_dri_cancel_ord_cnt,avg_pas_afterstrive_cancel_ord_cnt,sum_pas_afterstrive_cancel_ord_cnt,avg_gmv,sum_gmv,avg_charge_distance,sum_charge_distance,avg_real_order_arrive_time,sum_real_order_arrive_time,avg_subsidy_b,sum_subsidy_b,avg_subsidy_c,sum_subsidy_c
2018/11/28,40107,161766,16035603,1299862,11533516,1317552,12750609,3.039940147,17360095,2.761733737,15771350,2.794120305,15956299,2380.758758,13595727616,3109.194697,17755584878,172.0809875,982697733,0.024998118,142756,0.226414063,1292976,55.69633924,318063413.6,17.9917284,102744823.6,599.5429442,3423791905,0.629712182,15196421.55,0.393439472,9494610.79
2018/11/29,39785,160246,16090002,1298587,11574739,1316125,12781765,3.024291435,17408880,2.748519114,15821438,2.78137674,16010578,2367.318029,13627111135,3092.128754,17799375352,170.6930477,982568925,0.023594986,135821,0.226277068,1302530,55.50173957,319487438.6,17.94439303,103294206.8,595.8120081,3429702453,0.696767157,16894114.71,0.397449355,9636727.18
2018/11/30,47040,156777,18284549,1352019,13392844,1370721,15530632,3.203458392,20113551,2.860602332,17960861,2.895023475,18176981,2562.522448,16089307129,3377.034286,21203381795,173.4115099,1088798674,0.026898088,168885,0.278564875,1749025,58.50584814,367340610.2,18.78134796,117922430.7,696.3806852,4372364712,0.823981553,22994981.74,0.410639192,11459772
2018/12/1,46360,149812,18949678,1312190,13793896,1329156,15879825,3.399685875,20777425,3.047440495,18624652,3.083827532,18847034,2647.162878,16178326524,3503.477019,21411752052,184.6688649,1128617064,0.030169816,184385,0.283711621,1733924,60.89711922,372177128.7,19.94256409,121880416.3,716.8705161,4381205774,0.705673949,21122835.29,0.314715801,9420342.13
2018/12/2,46757,144181,17988572,1283499,13210758,1302143,15358281,3.345919936,19704698,3.001645053,17677204,3.041489873,17911857,2576.39298,15172821400,3430.050905,20200159749,189.4190222,1115521202,0.030789388,181324,0.278636963,1640941,59.84514277,352438339.1,19.67812577,115887867.3,714.3274474,4206797202,0.751811397,21621331.17,0.331561997,9535385.84
2018/12/3,46307,160497,16252474,1308516,11776929,1326462,13336611,3.067966947,17690330,2.772379656,15985932,2.805931038,16179394,2392.54547,13795754527,3144.604992,18132235774,173.1932648,998656785,0.025502151,147049,0.240938784,1389287,55.37085347,319276148.4,17.9066984,103252547.8,626.455164,3612228806,0.893545418,25183897.61,0.35083498,9888016.93
2018/12/4,42202,165001,16357590,1305584,11759714,1323895,13205148,3.08414046,17772418,2.79424224,16101874,2.825525087,16282142,2395.343132,13803210307,3152.751441,18167790082,174.4482668,1005261452,0.024896577,143467,0.235750372,1358516,55.24100852,318327361.2,17.74205603,102238935,632.4763904,3644657217,0.655924057,16128521.89,0.406984133,10007336.1
2018/12/5,43320,157641,16720711,1321904,12030073,1340287,13600735,3.139249918,18200897,2.838092541,16454832,2.870418322,16642252,2453.212158,14223353658,3231.662816,18736693024,179.4068523,1040173839,0.025497042,147828,0.244350793,1416709,56.04165665,324921063,17.98674783,104284447.9,649.5996683,3766280787,0.773464144,19992476.43,0.404499588,10455492.41
2018/12/6,46504,196485,17051005,1325026,12276809,1343907,14195921,3.173380975,18649649,2.855163656,16779517,2.888055816,16972821,2469.346411,14512106862,3277.464607,19261338302,181.556384,1066989076,0.027209064,159905,0.256410776,1506901,56.28945546,330807613.4,17.89312317,105156131.4,686.2153505,4032820366,0.81196236,21175415.67,0.39675672,10347140.3
2018/12/7,51119,164479,19120691,1385852,13965809,1405324,17030903,3.363835587,21233351,2.978046318,18798155,3.013124334,19019576,2684.272555,16943783328,3576.791731,22577582142,187.2696599,1182091787,0.031784576,200632,0.308884131,1949752,58.98922757,372354397.8,18.55269406,117109131.8,783.8321636,4947739872,0.669508234,19311472.26,0.430137408,12406996.95
2018/12/8,47873,149887,19682710,1338207,14269554,1354491,17035586,3.531058977,21712976,3.148187389,19358645,3.184618662,19582666,2707.474557,16648640095,3636.227636,22359672803,202.6828981,1246325516,0.03459996,212760,0.303936485,1868948,60.25981513,370546039.6,19.43268414,119494295.3,786.4825185,4836191114,0.758810295,23173095.88,0.344943176,10534123.4
2018/12/9,46008,138588,18819394,1303284,13710180,1322006,16056485,3.488427875,20658885,3.127861328,18523567,3.164842686,18742575,2625.343976,15547599443,3538.009717,20952514566,203.8588461,1207276346,0.033810026,200227,0.287859633,1704739,59.55006624,352662578.7,19.40497435,114918567.3,765.851838,4535465721,0.766027842,23727299.51,0.335690697,10397838.39
2018/12/10,48506,151830,17414559,1338574,12556359,1356578,14633006,3.211001793,19057575,2.888269203,17142129,2.921496854,17339338,2470.657427,14663566774,3289.568436,19523874860,185.6592908,1101904043,0.029324928,174046,0.258444569,1533891,55.80506486,331207915,17.81722253,105746765.8,696.1798895,4131888212,0.921692142,32894000.79,0.313855052,11201080.99
2018/12/11,44038,157487,17145739,1328791,12301303,1347027,14003278,3.170448531,18671136,2.867022634,16884226,2.898833526,17071564,2428.738233,14303118757,3218.687522,18955220968,182.9619192,1077483783,0.027301895,160784,0.244394616,1439268,55.36659383,326060238.2,17.7451756,104503379.8,660.3918314,3889123440,0.714173441,19507398.3,0.405268173,11069758.7
2018/12/12,53936,156408,17339861,1332197,12418510,1350167,14039706,3.21106534,18949492,2.905201896,17144497,2.936681855,17330270,2484.123629,14659583616,3282.698883,19372223745,183.6986977,1084062962,0.027070938,159754,0.247165968,1458603,56.3665233,332636327.6,18.04370266,106481483,667.1782667,3937225777,0.776198665,21132798.05,0.418193659,11385747.66
2018/12/13,42269,169380,17028953,1331539,12201334,1349363,13614699,3.15194636,18499848,2.867179467,16828454,2.899731162,17019511,2434.821333,14290796679,3207.855644,18827998652,183.6588457,1077956393,0.026114175,153273,0.229633957,1347800,55.89137326,328045528.6,17.96553214,105445834.4,637.2822041,3740426569,0.727216849,19739546.51,0.440166628,11947866.22
2018/12/14,44769,165354,18871614,1380469,13695722,1398951,15736757,3.312904346,20760113,2.975219578,18644032,3.009619977,18859600,2621.402902,16426861381,3460.410658,21684452302,189.2879498,1186161391,0.02866285,179614,0.271547206,1701634,58.86537111,368876257.3,18.79504481,117778001.8,707.7712623,4435205441,0.785077625,24045281.34,0.449157351,13756747.79
2018/12/15,42768,152670,19449738,1339905,14108389,1355219,16218797,3.466438695,21323243,3.123870246,19215988,3.159809245,19437061,2672.133977,16437204617,3548.651503,21828961935,199.3803706,1226456449,0.030579679,188106,0.272224101,1674543,60.36129007,371302818.1,19.60255065,120581953.9,726.8132389,4470875349,0.917962492,29615372.94,0.385259521,12429270.79
2018/12/16,41625,143947,18495065,1297452,13487658,1314807,15278072,3.405667033,20207321,3.078649653,18266983,3.115455958,18485371,2607.616818,15472137933,3456.120278,20506682300,194.1784398,1152146122,0.029264137,173637,0.264713893,1570664,60.11446203,356685553.6,19.77711855,117346346.3,697.7655598,4140150083,0.843451039,26137546.52,0.399794603,12389160.2
2018/12/17,43797,156046,16783914,1318662,12088720,1334989,13583470,3.107020062,18281066,2.817825709,16579506,2.851034384,16774899,2428.600532,14289385241,3185.537032,18743043674,176.6784167,1039539408,0.025334843,149065,0.234809206,1381569,55.89549931,328877603.5,18.04138411,106151787.6,627.4893309,3692017960,1.029958773,33512713.07,0.42883004,13953236.26
2018/12/18,43426,160500,16708926,1306822,11981564,1324455,13372624,3.10480899,18185155,2.820120835,16517710,2.851149879,16699450,2413.075001,14133604699,3165.030669,18537878976,176.0762015,1031294687,0.025161287,147372,0.230398937,1349468,55.85532406,327149827.6,18.03444946,105629447.7,621.4445219,3639858359,0.938811245,26536638.62,0.503813526,14240900.43
2018/12/19,43218,163559,16876958,1324498,12090658,1342139,13407663,3.115862332,18329970,2.835494779,16680626,2.867170554,16866968,2426.030664,14271833779,3172.737887,18664557058,181.8807845,1069966824,0.025744918,151452,0.22521517,1324894,56.11497584,330112731,18.04475299,106153528.5,612.746811,3604662038,0.855770726,22931008.16,0.572313458,15335561.48
2018/12/20,43905,154578,17098142,1330686,12229208,1348654,13492229,3.119079921,18564798,2.837706785,16890062,2.870901784,17087639,2428.898758,14456832127,3174.387311,18893988193,181.3932543,1079654645,0.025725255,153117,0.226850051,1350214,56.47636095,336147921.6,18.17465606,108175752.8,610.9860096,3636595450,0.822154039,22501953.19,0.575278985,15745103.92
2018/12/21,48535,161991,19224849,1389404,13945843,1409607,16108395,3.293016573,21182991,2.951464711,18985890,2.98661371,19211993,2656.810391,17090466856,3481.336886,22394399266,183.9949998,1183584819,0.028927662,186083,0.277106149,1782541,59.63914957,383640817.1,19.01426018,122313050.5,700.1772044,4504030603,0.806799305,25488962.76,0.546127763,17253646.75
2018/12/22,47708,148681,19980644,1334379,14394729,1350643,16626978,3.462811582,21933175,3.11247409,19714165,3.152497324,19967669,2649.860759,16784008706,3513.564241,22254638334,198.6891363,1258481293,0.031739581,201036,0.279784828,1772135,60.52398019,383354109.2,19.67795767,124638629.3,717.5144046,4544679555,1.009145977,33860291.73,0.477017733,16005573.01
2018/12/23,43962,144162,19094385,1320860,13813085,1338525,15517022,3.39286855,20831782,3.068323237,18839115,3.108245561,19084233,2596.371427,15941390824,3428.371229,21049763945,197.5907793,1213182291,0.030263004,185811,0.26262237,1612468,59.81829975,367276763.6,19.6033057,120361807.4,680.8702915,4180457119,1.018408765,34258410.31,0.456920745,15370427.77
2018/12/24,48492,157426,18928158,1381820,13507234,1398926,15173344,3.25977172,20758122,2.93793813,18708696,2.970424474,18915568,2554.822028,16269024920,3349.415169,21328968616,185.5907801,1181836149,0.028115405,179038,0.258034902,1643158,57.55549883,366511574.8,18.4265565,117339722.1,665.1334671,4235548634,1.111303436,40212255.89,0.46162515,16703798.5
2018/12/25,48417,157406,19164223,1382185,13635250,1399587,15300041,3.262236806,20992135,2.942219991,18932862,2.976305578,19152199,2527.98934,16267333324,3329.708805,21426309890,185.5073824,1193719600,0.027937696,179776,0.256720783,1651970,57.46446127,369777487.2,18.3636281,118167926.9,670.724422,4316037876,1.132092605,38425538.15,0.522783486,17744340.6
2018/12/26,49482,151009,18387980,1355968,13129255,1372760,14862378,3.220225239,20109508,2.908015242,18159834,2.942909182,18377738,2495.915148,15586371113,3296.872871,20588153457,185.5713317,1158846945,0.028465982,177763,0.250340126,1563312,56.99852616,355941660.2,18.15390833,113366655.4,672.836729,4201698509,1.217943562,40122044.88,0.512032073,16867590.96
2018/12/27,49057,151791,18388334,1354564,13090660,1372200,14815545,3.228850483,20110511,2.91725747,18169791,2.950698103,18378072,2506.068179,15608747430,3306.881648,20596518825,188.9363204,1176767388,0.028949096,180306,0.24908929,1551423,56.91612343,354495301.8,18.1507295,113049658.8,669.3651779,4169061356,0.930427,30264637.28,0.533825541,17364109.58
2018/12/28,50960,154166,19426389,1383983,13878061,1402975,15945210,3.33030228,21385999,2.989008725,19194335,3.023426262,19415352,2586.300083,16608285480,3421.023363,21968577050,193.9106286,1245224055,0.031288585,200924,0.272761673,1751577,58.23531083,373966143.2,18.50363939,118823692.3,703.2680126,4516133297,1.003911846,33375109.57,0.536826344,17846824
2018/12/29,56453,177736,21497332,1454283,15633888,1474031,18546803,3.501716654,23927440,3.10522255,21218172,3.144115521,21483930,2805.976029,19173402562,3711.170922,25358653577,203.5388249,1390793003,0.035472834,242388,0.316629007,2163545,61.0230113,416973897.6,19.27485908,131706268.6,774.4149674,5291623937,0.920595276,32847229.77,0.514597741,18361065.58
2018/12/30,54213,158499,20442539,1334334,14766265,1353098,18020878,3.60400703,22708041,3.201759593,20173570,3.242483624,20430163,2711.901819,17087085898,3629.824713,22870712436,219.0612721,1380256006,0.039811763,250845,0.315848397,1990090,61.4207903,386998641.4,19.88651234,125300459.7,761.413581,4797496417,1.277267536,47762983.94,0.435881171,16299627.77
2018/12/31,57880,160432,22048878,1347762,16005827,1366819,20386660,3.818338113,24961091,3.335604401,21805383,3.370134681,22031113,2809.551559,18366490878,3809.637044,24904210709,216.5841628,1415845542,0.045886586,299968,0.37015885,2419788,63.89439801,417687966.8,20.62923559,134856634.4,861.6200771,5632549165,1.070391492,42916255.08,0.443271126,17772503.65
2019/1/1,61656,170985,21021745,1341142,15617552,1366900,20585831,3.578660808,23892775,3.103008826,20717105,3.14697481,21010642,2681.972188,17906071990,3635.247076,24270570784,202.697617,1353301924,0.048201014,321812,0.367361461,2452673,63.16905509,421745480,20.54279838,137153110.1,826.6959944,5519400259,1.319873,53307971.83,0.358496,14479184.08
2019/1/2,50380,171854,17898281,1382345,12982203,1400781,14810487,3.139052168,19573271,2.832865147,17664070,2.868924054,17888912,2354.227975,14679571950,3124.553682,19482867023,188.3502019,1174440356,0.029281484,182582,0.245204484,1528950,54.61058222,340519261.3,17.63478487,109960078.7,635.5005616,3962605286,1.593419,58579970.29,0.33592,12349674.36
2019/1/3,45423,175873,17341691,1365975,12443868,1385353,13837502,3.116067467,18878084,2.828885609,17138249,2.860873934,17332044,2349.322648,14232910795,3103.862869,18804144832,187.7307969,1137330238,0.028175047,170693,0.229629447,1391165,53.78188143,325826987.4,17.33752671,105036007.4,616.5383604,3735176815,1.005005,32023294.29,0.35024,11159975.54
2019/1/4,48239,157839,19044738,1403862,13768408,1424685,15791662,3.246367198,20956430,2.915394492,18819886,2.948350422,19032628,2493.279358,16094985919,3311.737837,21378420222,191.6751752,1237329959,0.030789974,198760,0.262591265,1695118,55.79277104,360161752.9,17.77285533,114729966.1,686.7109423,4432958108,0.749627,23686206.23,0.360027,11375887.1
2019/1/5,42057,161076,18648996,1370221,13449717,1387125,14858820,3.290354417,20223762,2.994222451,18403623,3.032180416,18636927,2425.370317,14907242757,3216.948939,19772584184,203.8752973,1253094642,0.02984766,183455,0.234033605,1438459,55.87501384,343428955.8,18.30603929,112515837.2,627.1763292,3854862792,0.81899,24757982.03,0.295072,8920001.6
2019/1/6,39047,151453,17439051,1319392,12637201,1337786,13765516,3.202850473,18792107,2.931717737,17201288,2.970569462,17429243,2345.918575,13764224476,3094.917333,18158830131,199.4977329,1170514445,0.027853664,163426,0.217736007,1277524,55.1449832,323552545.9,18.31622607,107466921.4,583.3389003,3422628413,0.727428,21505464.81,0.275602,8147807.48
2019/1/7,44401,170446,17534261,1354347,12584688,1372376,14097048,3.115062603,19100430,2.823717846,17314010,2.858058926,17524577,2380.786389,14598115530,3140.778028,19258107622,185.3513359,1136506924,0.027690326,169787,0.233277872,1430375,54.39957619,333558399.8,17.51374045,107387881.5,626.0986952,3839009299,0.910748,28798772.26,0.311009,9834411.97
2019/1/8,44044,162150,17805046,1355031,12752355,1374103,14368176,3.134540198,19453132,2.833570145,17585295,2.867344252,17794899,2396.976725,14875771789,3167.063154,19654971291,185.1559717,1149088329,0.02824193,175271,0.240805916,1494455,54.60596663,338887686.9,17.55699605,108959700.7,636.7335973,3951604362,0.75306,20713661.69,0.356627,9809389.37
2019/1/9,45947,153741,17987598,1357022,12894936,1376422,14716159,3.156634787,19679645,2.847997113,17755482,2.883575178,17977289,2412.470856,15040247990,3200.278373,19951735479,189.1752726,1179389590,0.029568321,184340,0.244749313,1525859,54.9018645,342278811.5,17.56570635,109511200.5,653.1445428,4071948009,0.748454,20378629.87,0.353815,9633527.46
2019/1/10,45911,156651,18129600,1368239,13029289,1387001,14711311,3.156830593,19800598,2.852005715,17888644,2.888737677,18119038,2421.201432,15186509007,3200.673743,20075595518,187.8206692,1178068147,0.028933711,181481,0.242789132,1522847,55.35974578,347233099.5,17.75273525,111350534.6,643.030199,4033280246,0.787514,22422920.39,0.343595,9783197.92
2019/1/11,51332,157230,19793128,1404820,14386571,1424591,16790782,3.298801385,21931286,2.937639914,19530191,2.975252318,19780248,2582.29542,17167768766,3429.397136,22799520374,188.6519084,1254206748,0.031940693,212350,0.285106973,1895465,57.69889475,383597196.3,18.36455004,122092285.1,721.4852794,4796621002,0.706014,21663685.34,0.336532,10326313.12
2019/1/12,43609,149324,18950033,1346483,13761930,1362403,15352890,3.307596385,20646784,2.992768612,18681556,3.033770933,18937502,2505.707122,15641205178,3307.804422,20648082613,195.3913015,1219677835,0.030817182,192368,0.248451515,1550892,57.76100465,360557591.6,18.93401995,118190545.2,646.0632746,4032876847,0.780991,24220017.9,0.250218,7759724.19
2019/1/13,41934,134617,18004919,1291427,13086178,1310041,14509899,3.283774086,19556510,2.981756689,17757846,3.021519947,17994656,2457.28202,14634338154,3245.612227,19329237124,192.5764206,1146888488,0.029693403,176839,0.241648809,1439139,57.31831424,341359105.8,18.98686423,113076231.9,631.9949356,3763844575,0.648368,18490929.21,0.248999,7101247.9
2019/1/14,45558,149292,17921114,1345369,12893401,1363589,14556895,3.195776185,19614332,2.881361709,17684588,2.918262573,17911070,2454.549942,15064996631,3237.105569,19867994397,182.066432,1117447292,0.028780725,176644,0.25148381,1543502,56.04614179,343987679,18.13246257,111289439.6,652.2554901,4003270251,0.74286,22442514.94,0.290283,8769720.7
2019/1/15,50756,157709,18444888,1354830,13224767,1373609,15038227,3.239628164,20234643,2.914846628,18206065,2.951365975,18434164,2494.39536,15579936050,3299.719555,20609972445,184.6976892,1153617519,0.030034853,187597,0.258262238,1613100,56.56806017,353322802.7,18.16453721,113455281.6,675.9048163,4221685937,0.684646,19179341.41,0.32359,9064900.52
2019/1/16,47932,146158,18612619,1353443,13371836,1371561,15145744,3.264226585,20472968,2.928140346,18365062,2.965912352,18601965,2502.350265,15694540673,3308.791866,20752477878,186.7145032,1171058427,0.030714837,192641,0.268364392,1683160,57.07026422,357940131.6,18.38219777,115291673.8,670.5443901,4205600771,0.648849,18125068.06,0.335874,9382364.25
2019/1/17,45772,141386,18541975,1346881,13366053,1364972,15169136,3.2757347,20420501,2.934728016,18294710,2.972663686,18531196,2529.209438,15766760311,3341.054691,20827697268,184.8782685,1152506907,0.030396372,189487,0.273027072,1702015,57.69407926,359657332.2,18.5566802,115679913.5,677.5257922,4223607033,0.742316,21270515.64,0.316728,9075618.76
2019/1/18,49127,149142,19754049,1373583,14364606,1392823,16734186,3.372064052,22004087,2.987144708,19492332,3.02526111,19741057,2632.649655,17179107853,3486.139503,22748475628,186.3977529,1216321015,0.032845006,214327,0.305873382,1995948,59.38264256,387495852,19.01159168,124058354.5,724.7352028,4729191441,0.778447,23438792.76,0.317528,9560658.7
2019/1/19,44479,158991,18989755,1331969,13853380,1347783,15687764,3.361565354,20874783,3.014729526,18720988,3.055949107,18976955,2580.01678,16021491401,3407.891552,21162461275,193.2041729,1199767001,0.033139179,205789,0.273371295,1697592,59.04113258,366635986.8,19.21107182,119297682.2,676.3133032,4199797403,0.766016,23473152.75,0.236612,7250544.18
2019/1/20,42300,141031,18214374,1287039,13256968,1304535,14929127,3.349759308,19940541,3.017808846,17964497,3.058065007,18204135,2522.297753,15014804689,3338.863253,19875678660,193.2103852,1150148191,0.032376544,192732,0.263989821,1571486,58.50682926,348281091.4,19.20237163,114308415.5,661.4975979,3937781423,0.645898,18620593.91,0.229753,6623538.77
2019/1/21,48178,143288,18468032,1320234,13333351,1337777,15338124,3.308394328,20428005,2.952727935,18231908,2.989243672,18457378,2532.274733,15635778503,3348.455442,20675366273,182.2034907,1125033309,0.031642384,195379,0.283516109,1750598,57.7214998,356407057.2,18.66683802,115260220.7,685.2717521,4231277590,0.85038,26884708.16,0.254134,8034439.85
2019/1/22,48214,147771,18319332,1318745,13219261,1337097,15080463,3.293652362,20246585,2.942715921,18089325,2.978374379,18308523,2526.460585,15530539767,3335.245611,20502265066,182.053045,1119107922,0.031409337,193078,0.279278228,1716766,57.77479588,355150509.8,18.64684292,114624996.4,675.859222,4154610044,0.66766,19314070.36,0.277961,8040844.32
2019/1/23,52313,137918,18511948,1303453,13390711,1321549,15512887,3.328137555,20528019,2.963231961,18277274,2.999494976,18500945,2562.805208,15807433776,3391.727084,20920240487,181.3296572,1118444952,0.032147431,198286,0.289252953,1784118,58.59067714,361388468.4,18.93343024,116781776.4,699.0390584,4311686893,0.692496,19570314.43,0.27634,7809512.63
2019/1/24,50141,140672,18504605,1308082,13401987,1326521,15483012,3.334632612,20505693,2.970250976,18264997,3.007408472,18493490,2567.10409,15785921419,3397.428679,20891845548,182.2102528,1120467512,0.032850347,202007,0.287874528,1770230,58.76481845,361363144.5,18.99060567,116779140.3,698.7222076,4296660157,0.727939,20823744.1,0.264616,7569737.66
2019/1/25,55198,153838,19663184,1331476,14346303,1351260,17187339,3.427923332,22070393,3.014623941,19409400,3.052031595,19650246,2665.414901,17161047281,3541.480175,22801519082,183.4411412,1181070195,0.03565831,229583,0.323770214,2084567,60.21130602,387665375.9,19.36387616,124672670.7,752.3340288,4843838696,0.72124,23003101.46,0.247146,7882440.03
2019/1/26,44700,152127,18766813,1295485,13731571,1313319,15839905,3.402001838,20797400,3.025969679,18498609,3.06780612,18754367,2618.10673,16005227366,3461.631702,21161934237,192.7550094,1178365922,0.035847514,219146,0.29532446,1805402,59.87612503,366039697.2,19.60248146,119835516.7,692.4612914,4233211841,0.844183,27575915.79,0.178924,5844709.48
2019/1/27,42573,141524,17775681,1242836,12981539,1263022,14823102,3.37975277,19616565,3.018583453,17520287,3.060752649,17765043,2542.743696,14758445480,3369.693975,19558182326,194.8722297,1131066093,0.034126319,198074,0.288067728,1671986,58.78573179,341200734.9,19.52874729,113347622.4,669.2175374,3884233616,0.714954,20765051.61,0.18029,5236323.28
2019/1/28,47188,150578,17985882,1277667,13082750,1293786,14891490,3.285148875,19715660,2.954785101,17732998,2.995123013,17975084,2559.227884,15359080742,3352.354039,20118988498,197.1482946,1183175830,0.028999987,174042,0.268673692,1612432,64.88615086,389411055,19.21336842,115308089.1,639.1520894,3835839946,0.894657,29037390.88,0.206373,6698141.18
2019/1/29,47122,144609,17422836,1271245,12699534,1288394,14463694,3.271750679,19083752,2.943598599,17169678,2.985123662,17411889,2520.173375,14699886514,3310.392796,19309147107,195.7350233,1141700273,0.028467207,166046,0.267307939,1559177,64.25214363,374775493.3,19.15671266,111738940.2,634.4970125,3700949376,0.849499,24523054.33,0.241608,6974649.63
2019/1/30,52661,135347,17421243,1257390,12741177,1275843,14999567,3.32101585,19239764,2.96182045,17158824,3.00527468,17410569,2546.717683,14753993783,3378.341213,19571869149,201.1179985,1165144342,0.03063692,177490,0.289056549,1674602,64.00224251,370786559.6,19.08304783,110554527.1,675.9132674,3915793341,0.816277,23750467.28,0.247387,7197995.4
2019/1/31,52038,120087,16916443,1215180,12422295,1233934,14872938,3.329267741,18755553,2.954582352,16644749,3.000891092,16905631,2539.973513,14309034763,3381.553313,19050105704,199.3431949,1123007264,0.031395906,176870,0.301076393,1696125,64.0325064,360729494,19.19175179,108117443.8,686.8291954,3869277685,0.808485,22722635.67,0.231342,6501901.55
2019/2/1,50285,116943,16022343,1154238,11817180,1171968,14130330,3.345949954,17813513,2.958457169,15750539,3.007658855,16012484,2540.260192,13524098858,3392.099366,18059207991,200.1142705,1065388965,0.03107288,165429,0.314040846,1671923,64.34092912,342544865.6,19.53104371,103981382.2,690.8293784,3677908600,0.83638,25842170.12,0.165104,5101336.1
2019/2/2,44652,100833,13968255,1059375,10389060,1077495,12552195,3.283790062,15535486,2.897270788,13706878,2.950729894,13959791,2472.226636,11696010268,3314.179663,15679258045,203.6725017,963566866,0.031114179,147200,0.315126606,1490852,63.25185302,299242113.1,19.42659272,91906471.93,671.4295999,3176507923,0.882861,22212306.63,0.161141,4054226.7
2019/2/3,39149,82308,11610451,917819,8655334,935811,10485972,3.204590348,12895858,2.826548395,11374548,2.88354133,11603898,2340.458462,9418433156,3167.893189,12748181919,204.304722,822159589,0.031463032,126613,0.311199565,1252324,61.66988459,248170901.2,19.1674194,77133203.31,651.4837094,2621689668,0.821905,17775874.37,0.135681,2934456.92
2019/2/4,28335,50181,6821002,629277,5208199,643823,6976319,2.643352351,7579382,2.314363118,6636059,2.377439415,6816920,1848.944114,5301545869,2533.57969,7264626788,185.6871714,532427697,0.031401611,90039,0.27072123,776249,59.37740938,170255042.9,17.23346859,49414162.12,521.0581962,1494049445,1.272818,23812927.88,0.087335,1633932.3
2019/2/5,32722,46163,7579697,581060,5655294,604509,7844188,3.065193139,8572536,2.656530327,7429614,2.70819019,7574093,2104.458294,5885614272,2895.228718,8097190383,193.2701667,540525633,0.032994534,92277,0.341050782,953829,64.63261024,180760347.8,18.61369298,52057585.26,624.819446,1747455038,0.843792,12451556.53,0.108909,1607132.72
2019/2/6,40751,57190,8825669,668034,6620359,687211,8990656,3.245849076,9895289,2.826619318,8617226,2.892842218,8819113,2386.281169,7274811998,3233.51331,9857682210,215.0437955,655582085,0.034590326,105452,0.347138914,1058287,73.38683203,223726949.3,21.47386385,65465178.39,661.4994263,2016645828,0.89809,13336025.14,0.121807,1808748.96
2019/2/7,42639,65414,10177095,732213,7568033,751671,10199152,3.465673342,11433797,3.01894333,9959965,3.082659626,10170175,2483.986023,8195057392,3392.969106,11193934383,219.6270486,724583895,0.036230478,119530,0.36514945,1204685,71.90732525,237233483.5,21.75993382,71789416.23,722.4132508,2383354011,0.714519,11866692.14,0.123964,2058781.98
2019/2/8,44722,67771,10969688,787018,8176828,806380,11158130,3.512571274,12326842,3.061920014,10745349,3.123716073,10962213,2518.719797,8839069318,3435.354206,12055860284,219.5709237,770551221,0.036544944,128249,0.366119652,1284842,71.99158383,252643664.7,21.62265798,75881474.77,732.6357334,2571075211,0.674569,12300412.7,0.12716,2318695.5
2019/2/9,44375,70427,12107679,850838,9009973,870679,11885872,3.577995502,13544595,3.136115034,11871845,3.196190437,12099262,2542.588161,9625033590,3465.002124,13116855630,220.9054784,836243432,0.035612752,134813,0.358016033,1355279,72.49551113,274433642.3,21.66482874,82012772.48,737.3492949,2791254927,0.630514,12174336.42,0.152499,2944551.45
2019/2/10,46885,74969,13334795,938428,9992249,959516,12997148,3.522143966,14840617,3.104501749,13080874,3.162573887,13325562,2528.674493,10654615491,3428.424428,14445728041,218.5253434,920760468,0.034790406,146590,0.335735364,1414627,71.97464615,303266467.1,21.43466187,90315333.62,719.8094742,3032930176,0.770056,16748961.94,0.149729,3256654.39
2019/2/11,50385,91073,14668727,1052746,10918071,1074680,14690607,3.406162711,16401307,2.993143775,14412544,3.044656011,14660585,2403.272777,11572205429,3284.051955,15813320998,191.9009251,924038648,0.034034615,163883,0.324926804,1564583,58.76623055,282970330.6,20.19494668,97242424.51,736.0329713,3544135659,0.881901,23902076.25,0.17495,4741640.47
2019/2/12,51513,101403,15676059,1105702,11594053,1128218,15191630,3.415517214,17510134,3.011254931,15437626,3.056055601,15667303,2411.659208,12363713386,3295.093463,16892764540,192.6926243,987866101,0.034863952,178735,0.314263216,1611115,58.01417292,297417895.5,19.6725415,100854077.5,744.0011899,3814227748,0.761798,20087038.43,0.196369,5177858.79
2019/2/13,50174,101412,16271712,1149738,11928757,1171448,15125172,3.404318232,18081335,3.019090451,16035277,3.061917115,16262742,2414.521256,12824232262,3278.019359,17410524553,193.334067,1026854070,0.034360177,182497,0.299322538,1589790,57.91079991,307581284.1,19.52557834,103706087.1,722.7769875,3838881077,0.738601,20272869.62,0.201167,5521574.39
2019/2/14,54684,105324,17447424,1181479,12686890,1204390,17271215,3.487180068,19710016,3.045266957,17212263,3.084941693,17436510,2526.452699,14279854250,3432.823123,19402783153,188.3282233,1064456731,0.037518206,212058,0.338253715,1911856,58.90041182,332913138.1,19.47130248,110054449.7,784.8850348,4436276961,0.77234,21239098.93,0.225793,6209245.25
